Event.ID	Disease	Serotype	Diagnosis.source	Diagnosis.status	Animal.type	Species	Observation.date..dd.mm.yyyy.	Report.date..dd.mm.yyyy.	Humans.affected	Human.deaths	Latitude	Longitude	Original location	Country	Admin. level 1	Locality	Country OSM ID	Admin. level 1 OSM ID	Locality OSM ID
132490	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	15/04/2009	16/04/2009			0.627051	101.631856							
132518	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/04/2009	07/04/2009			-7.655439	111.335373							
132264	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	18/03/2009	20/03/2009			-7.627472	110.742628							
146905	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	14/03/2009	14/03/2009			21.40895	102.95391							
132267	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	10/03/2009	13/03/2009			-7.565546	110.748989							
132306	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	06/03/2009	07/03/2009			-6.963315	110.634112							
132344	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	06/03/2009	08/03/2009			-5.004886	104.089947							
132358	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	06/03/2009	18/03/2009			-2.68735	118.8758							
132262	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/03/2009	06/03/2009			-7.727583	110.693993							
132351	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/03/2009	05/03/2009			-4.990191	105.550121							
130770	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/03/2009	06/03/2009			22.283333	114.033333							
132309	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	02/03/2009	02/03/2009			-7.424896	110.53681							
130834	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	16/02/2009	16/02/2009			-6.954841	107.544949							
130551	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Duck	11/02/2009	11/02/2009			29.270586	30.6117611							
130409	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Chicken	05/02/2009	06/02/2009			29.81428	31.29319							
130872	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	05/02/2009	05/02/2009			-5.257635	119.503507							
130280	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Goose	22/01/2009	22/01/2009			29.35356	30.98698							
133994	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	14/01/2009	22/01/2009			22.045059	91.916431							
202680	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	22/12/2008	22/12/2008			34.40002	58.42474							
129669	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	30/11/2008	01/12/2008			26.1	91.15							
129619	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Unspecified Bird	21/11/2008	21/11/2008			19.24038	101.71597							
168707	Influenza - Avian	H5N8 LPAI	OIE	Confirmed	Domestic	Pheasant	25/08/2008	03/09/2008			43.7517	-116.665							
128523	Influenza - Avian	HPAI	National authorities	Denied	Domestic	Chicken	24/07/2008	28/07/2008			41.4002266	72.2389984							
128377	Influenza - Avian	HPAI	FAO Field Officer	Denied	Domestic	Chicken	04/07/2008	10/07/2008			-3.0627246	102.1663895							
146729	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	18/06/2008	18/06/2008			15.197044	108.715884							
146698	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	24/04/2008	24/04/2008			10.072042	106.061632							
127696	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	09/04/2008	14/04/2008			34.75	127							
133921	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	06/03/2008	24/04/2008			24.470052	89.808923							
127796	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/03/2008	21/04/2008			31.1606255	29.9149265							
127386	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/03/2008	05/03/2008			29.5112	30.8568							
133905	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	01/03/2008	24/04/2008			22.743543	89.67036							
133884	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	21/02/2008	24/04/2008			25.072492	89.771267							
202675	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	19/02/2008	19/02/2008			34.40002	58.42474							
133845	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	10/02/2008	24/04/2008			25.611029	88.923617							
133838	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	08/02/2008	24/04/2008			22.825	89.552							
127160	Influenza - Avian	H5N1 HPAI	EC	Confirmed	Domestic	Chicken	07/02/2008	08/02/2008			41.06396	30.59666							
133830	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	06/02/2008	24/04/2008			22.532927	91.909205							
127218	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Swan	29/01/2008	18/02/2008			50.6666667	-2.6							
127098	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	26/01/2008	04/02/2008			41.525	36.07							
126692	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	22/01/2008	22/01/2008			25	88							
126493	Influenza - Avian	H5N1 HPAI	National authorities	Denied	Domestic	Unspecified Bird	11/01/2008	06/02/2008			13.91667	99.43306							
202348	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	09/01/2008	09/01/2008			33.6515	72.9582							
160060	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	04/01/2008	15/01/2008			26.1618	32.3771							
160062	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	03/01/2008	15/01/2008			31.2873	30.0508							
160038	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	24/12/2007	15/01/2008			30.351	30.9968							
206345	Influenza - Avian	H9N2 LPAI	Publications	Confirmed	Domestic	Duck	22/12/2007	22/12/2007			37.55449	126.95169							
125748	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	21/12/2007	21/12/2007			52.41667	12.33306							
125207	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	14/11/2007	14/11/2007			24.14833	47.305							
125113	Influenza - Avian	HPAI	Media	Denied	Domestic	Duck	13/11/2007	13/11/2007			16.93306	107.08306							
133755	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	29/10/2007	17/12/2007			25.112117	89.019548							
133751	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	21/09/2007	17/12/2007			24.726	89.362							
124581	Influenza - Avian	HPAI	Media	Denied	Domestic	Chicken	06/09/2007	06/09/2007			16.89056	97.63306							
146668	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	30/08/2007	30/08/2007			9.767838	106.307115							
124435	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	10/08/2007	10/08/2007			6.79972	3.43306							
146873	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Muscovy Ducks	28/07/2007	28/07/2007			21.310775	103.034527							
133749	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	10/07/2007	17/12/2007			24.807741	88.898328							
146759	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	25/06/2007	25/06/2007			18.501941	105.874186							
146807	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	18/06/2007	18/06/2007			20.64467	106.491473							
122220	Influenza - Avian	H5N1 HPAI	FAO officer	Confirmed	Domestic	Chicken	17/05/2007	17/05/2007			5.74361	0.01139							
118023	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	12/03/2007	12/03/2007			33.6	73.06667							
146840	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	04/03/2007	04/03/2007			21.132798	105.777053							
116854	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Turkey	25/02/2007	25/02/2007			29.07694	48.08389							
116652	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	21/02/2007	21/02/2007			13	7.59972							
116593	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	12/02/2007	12/02/2007			37.86667	41.11667							
146607	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	29/01/2007	29/01/2007			9.360466	105.493274							
116884	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Unspecified Bird	25/01/2007	25/01/2007			22.33306	114.15							
146636	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	16/01/2007	16/01/2007			9.451145	105.460196							
117287	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Unspecified Bird	04/01/2007	04/01/2007			32.23472	130.78361							
150194	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	04/01/2007	17/01/2007			9.554908	105.98706							
146535	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	31/12/2006	31/12/2006			9.017418	104.866398							
146564	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Muscovy Ducks	31/12/2006	31/12/2006			9.2746	105.2063							
146653	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	29/12/2006	29/12/2006			9.557177	105.529521							
146536	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Muscovy Ducks	28/12/2006	28/12/2006			9.046632	104.829897							
114402	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	24/12/2006	24/12/2006			22.779675	104.959185							
146585	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	20/12/2006	20/12/2006			9.33028	105.547413							
206492	Influenza - Avian	H9N2 LPAI	Publications	Confirmed	Domestic	Chicken	08/12/2006	08/12/2006			37.55449	126.95169							
113489	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	27/09/2006	30/09/2006			40.64972	109.82							
202497	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/09/2006	01/09/2006			24.143979	90.406929							
111913	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	30/07/2006	30/07/2006			17.33306	104.41667							
112671	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	20/07/2006	24/07/2006			6.61083	3.29611							
146120	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	10/07/2006	25/09/2006			-4.3018	135.397							
158927	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Unspecified Bird	15/06/2006	03/08/2006			54.55969	72.75486							
111727	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	13/06/2006	21/07/2006			15.58806	32.53417							
159812	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	31/05/2006	03/12/2007			30.5199	30.7024							
112261	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	29/05/2006	29/05/2006			15.6	32.56667							
110946	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	24/05/2006	26/05/2006			44.95	26.01667							
110442	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	23/05/2006	26/05/2006			45.21667	26.05							
112259	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	21/05/2006	21/05/2006			15.6	32.56667							
112391	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	04/05/2006	04/05/2006			15.58194	32.60333							
110289	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	02/05/2006	18/05/2006			12.19972	-3.39972							
112201	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/04/2006	28/04/2006			15.6	32.56667							
112157	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	22/04/2006	22/04/2006			15.6	32.56667							
112123	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	21/04/2006	21/04/2006			15.6	32.56667							
109810	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Unspecified Bird	19/04/2006	15/05/2006			47.54972	9.68306							
160022	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	17/04/2006	03/12/2007			31.048825	31.528706							
160019	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	13/04/2006	03/12/2007			26.732162	32.060659							
159803	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	08/04/2006	03/12/2007			27.822	30.9389							
108965	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Unspecified Bird	04/04/2006	04/04/2006			56.1	14.6166667							
109434	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	04/04/2006	26/04/2006			22.11667	95.13306							
108426	Influenza - Avian	HPAI	Media	Denied	Wild	Unspecified Bird	03/04/2006	03/04/2006			-1.23306	36.35							
159674	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	31/03/2006	03/12/2007			30.4234	31.1946							
160000	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	29/03/2006	03/12/2007			30.742	31.8462							
159608	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	28/03/2006	03/12/2007			31.0171	31.6435							
109312	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	27/03/2006	27/04/2006			21	96							
159650	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	26/03/2006	03/12/2007			31.268	31.769							
159652	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	26/03/2006	03/12/2007			30.6358	31.5566							
159995	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	26/03/2006	03/12/2007			30.8433	30.8423							
159728	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	25/03/2006	03/12/2007			30.7468	31.0064							
159567	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/03/2006	03/12/2007			29.99553	31.61961							
107916	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Swan	22/03/2006	27/03/2006			55.1	10.25							
159427	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	22/03/2006	23/03/2006			30.27026	31.2598							
159365	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	21/03/2006	23/03/2006			30.4331	31.2091							
159343	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	20/03/2006	23/03/2006			30.269	31.2622							
109363	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	17/03/2006	26/04/2006			23	95.5							
109359	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	16/03/2006	26/04/2006			23	95.5							
107525	Influenza - Avian	H5N1 HPAI	International reference laboratory	Confirmed	Wild	Swan	13/03/2006	13/03/2006			53.11667	13.5							
106901	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	11/03/2006	14/03/2006			44.36667	28.01667							
107190	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	10/03/2006	15/03/2006			6.62194	3.32583							
108399	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Duck	10/03/2006	10/03/2006			47.68306	8.63306							
159261	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	08/03/2006	23/03/2006			30.360187	31.208088							
159200	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	02/03/2006	23/03/2006			29.021996	29.451783							
106449	Influenza - Avian	H5N1 HPAI	Other	Confirmed	Domestic	Chicken	27/02/2006	01/03/2006			40.35	35.06667							
108022	Influenza - Avian	H5N1 HPAI	International reference laboratory	Confirmed	Wild	Swan	26/02/2006	26/02/2006			54.46667	13.18306							
106382	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Swan	18/02/2006	18/02/2006			45.98306	5.09972							
104578	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Swan	11/02/2006	11/02/2006			38.01667	15.65							
104366	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Turkey	09/01/2006	01/02/2006			37.16667	36.96667							
104391	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	08/01/2006	01/02/2006			38.9666667	42.0833333							
104047	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/01/2006	25/01/2006			39.14972	42.53306							
103663	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	12/12/2005	04/01/2006			45.45	26.51667							
157828	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	12/12/2005	15/12/2005			44.82	27.1							
150150	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	08/12/2005	08/12/2005			20.287047	105.829532							
150154	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	08/12/2005	08/12/2005			20.300243	105.787164							
150130	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	04/12/2005	04/12/2005			20.349861	105.926477							
102627	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	02/12/2005	02/12/2005			45.83306	34.39972							
103715	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Turkey	25/11/2005	09/01/2006			39.79972	42.66667							
157819	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/11/2005	01/12/2005			45.27	27.95							
150018	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	22/11/2005	22/11/2005			21.34777	103.903264							
149946	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	18/11/2005	18/11/2005			20.821392	106.663016							
149849	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	13/11/2005	13/11/2005			20.592193	106.219784							
149840	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	12/11/2005	12/11/2005			21.340103	103.907338							
149820	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	10/11/2005	10/11/2005			21.08714	106.374729							
149821	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	10/11/2005	10/11/2005			21.37871	105.569757							
149804	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	08/11/2005	08/11/2005			20.698557	106.154829							
149783	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	02/11/2005	02/11/2005			19.953	105.981748							
149784	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	02/11/2005	02/11/2005			20.880901	106.448816							
101574	Influenza - Avian	H9N2 LPAI	National authorities	Confirmed	Wild	Unspecified Bird	28/10/2005	28/10/2005			33.227	35.217							
101491	Influenza - Avian	H5N1 HPAI	Other	Confirmed	Domestic	Duck	26/10/2005	26/10/2005			27.618	112.779							
157853	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Unspecified Bird	21/10/2005	22/10/2005			44.73	27.88							
158742	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Unspecified Bird	11/08/2005	22/12/2005			55.51554	65.71619							
158731	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Wild	Unspecified Bird	05/08/2005	22/12/2005			52.21245	80.81383							
149742	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	15/03/2005	15/03/2005			10.041448	106.626569							
149743	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	15/03/2005	15/03/2005			10.045334	106.514613							
149727	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	09/03/2005	09/03/2005			10.026465	106.536457							
149713	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	06/03/2005	06/03/2005			9.3061	105.670416							
149660	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	23/02/2005	23/02/2005			11.929961	106.754319							
149648	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	22/02/2005	22/02/2005			10.001908	106.061263							
149590	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	18/02/2005	18/02/2005			9.33028	105.547413							
149605	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	18/02/2005	18/02/2005			10.124139	106.570925							
149571	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	17/02/2005	17/02/2005			9.82617	106.303532							
149494	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/02/2005	11/02/2005			20.639561	106.620764							
149486	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	10/02/2005	10/02/2005			10.178973	105.691365							
149453	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	07/02/2005	07/02/2005			10.689019	106.521603							
149433	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	06/02/2005	06/02/2005			9.905471	106.285231							
149342	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	02/02/2005	02/02/2005			22.828781	104.773933							
149282	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	01/02/2005	01/02/2005			10.626144	106.219582							
150981	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	31/01/2005	31/01/2005			10.016729	106.112031							
151002	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	31/01/2005	31/01/2005			9.185238	104.94684							
150959	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	30/01/2005	30/01/2005			10.546913	106.051909							
120738	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	26/01/2005	26/01/2005			16.8294	100.3636							
150821	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	26/01/2005	26/01/2005			9.377293	105.43529							
150796	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	25/01/2005	25/01/2005			10.671993	106.311032							
150803	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	25/01/2005	25/01/2005			21.639988	105.788244							
150812	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Quail	25/01/2005	25/01/2005			10.610916	106.46703							
150752	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	24/01/2005	24/01/2005			9.67264	105.459706							
150718	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	23/01/2005	23/01/2005			9.536949	105.47778							
150736	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	23/01/2005	23/01/2005			10.632142	106.705818							
150663	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	21/01/2005	21/01/2005			9.767838	106.307115							
150672	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	21/01/2005	21/01/2005			10.517628	106.456655							
150592	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	19/01/2005	19/01/2005			9.754548	106.383043							
150612	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	19/01/2005	19/01/2005			11.588574	108.944108							
150578	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	18/01/2005	18/01/2005			10.418454	106.478911							
150580	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	18/01/2005	18/01/2005			10.437516	106.45732							
150543	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	17/01/2005	17/01/2005			10.32289	105.46531							
150489	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	16/01/2005	16/01/2005			10.477776	106.117098							
150457	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	15/01/2005	15/01/2005			9.33028	105.547413							
150453	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	14/01/2005	14/01/2005			10.630474	106.491608							
150432	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	13/01/2005	13/01/2005			22.980154	105.09401							
150408	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	12/01/2005	12/01/2005			9.956879	106.184814							
150384	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	11/01/2005	11/01/2005			9.674688	105.570664							
150365	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	10/01/2005	10/01/2005			9.635727	106.300897							
150352	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	09/01/2005	09/01/2005			9.853958	105.539969							
150329	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	07/01/2005	07/01/2005			9.304031	105.449081							
150283	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	01/01/2005	01/01/2005			9.18003	104.854385							
202641	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/01/2005	01/01/2005			35.6033	51.50948							
150260	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	10/12/2004	10/12/2004			9.79772	106.404024							
120570	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	08/12/2004	08/12/2004			16.5624	100.3493							
120372	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	25/11/2004	25/11/2004			16.5441	100.25							
120210	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	16/11/2004	16/11/2004			14.6361	100.2552							
120228	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	16/11/2004	16/11/2004			14.7198	100.4976							
120065	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	10/11/2004	10/11/2004			16.6224	100.3672							
