Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
234612,Influenza - Avian,H7N3 HPAI,Americas,Central America,Mexico,Queretaro,Cadereyta de Montes,20.695363,-99.814412,OIE,Confirmed,Domestic,Unspecified Bird,22/02/2018,09/03/2018,,
234277,Influenza - Avian,H5N3 LPAI,Europe,Western Europe,France,Centre,SAINT CHRISTOPHE DU LIGNERON,46.825,1.762,OIE,Confirmed,Domestic,Duck,15/02/2018,21/02/2018,,
237453,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Selatan,CORAWALI,-4.055782,119.780416,National authorities,Confirmed,Domestic,Chicken,05/02/2018,25/06/2018,,
233875,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Houbi,23.369988,120.307401,OIE,Confirmed,Domestic,Goose,28/01/2018,09/02/2018,,
233105,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Republic of Korea,Chollanam-do,Hoejin-ri  Hoejin-myeon  Jangheung-gun,34.4,126.8,OIE,Confirmed,Domestic,Duck,10/01/2018,11/01/2018,,
233233,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi District,23.71069,120.23502,National authorities,Confirmed,Domestic,Chicken,04/01/2018,15/01/2018,,
233229,Influenza - Avian,H5N8 HPAI,Asia,Western Asia,Saudi Arabia,Riyad,AL Kharj,24.1561666,47.1710432,OIE,Confirmed,Domestic,Unspecified Bird,28/12/2017,16/01/2018,,
232721,Influenza - Avian,H5N8 HPAI,Asia,Western Asia,Saudi Arabia,Riyad,Riyad,24.593984,46.74401,National authorities,Confirmed,Domestic,Unspecified Bird,19/12/2017,20/12/2017,,
233889,Influenza - Avian,H5N2 LPAI,Americas,Caribbean,Dominican Republic,Salcedo,La Vega  Cutup?,19.32809,-70.40562,OIE,Confirmed,Domestic,Chicken,11/12/2017,08/02/2018,,
232295,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Russian Federation,Rostovskaya Oblast,Remontnoe,46.546233,43.620785,OIE,Confirmed,Domestic,Unspecified Bird,15/11/2017,23/11/2017,,
231398,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Italy,Veneto,Abano Terme,45.380042,11.797878,OIE,Confirmed,Domestic,Unspecified Bird,16/10/2017,20/10/2017,,
231301,Influenza - Avian,H5N8 HPAI,Africa,Southern Africa,South Africa,Western Cape,HPAI_H5N8_2017_053,-33.5,21.8,OIE,Confirmed,Domestic,Ostrich,11/09/2017,22/09/2017,,
232391,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bengkulu,DUSUN BESAR,-3.8417,102.309,National authorities,Confirmed,Domestic,Chicken,06/09/2017,04/12/2017,,
231366,Influenza - Avian,H5N8 HPAI,Africa,Southern Africa,South Africa,Western Cape,HPAI_H5N8_2017_092,-34.1,21,OIE,Confirmed,Domestic,Ostrich,28/08/2017,17/10/2017,,
230847,Influenza - Avian,H5N8 HPAI,Africa,Southern Africa,South Africa,Western Cape,HPAI_H5N8_2017_051,-31.8,23.6,OIE,Confirmed,Domestic,Unspecified Bird,21/08/2017,15/09/2017,,
230563,Influenza - Avian,H5N8 HPAI,Africa,Southern Africa,South Africa,Western Cape,HPAI_H5N8_2017_033,-34.1,21,OIE,Confirmed,Wild,Crane,17/08/2017,31/08/2017,,
230652,Influenza - Avian,H5N8 HPAI,Africa,Western Africa,Nigeria,Ogun,Abeokuta,6.9876,3.4655,OIE,Confirmed,Domestic,Chicken,04/08/2017,08/09/2017,,
230178,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Habashe,28.10054,30.64102,National authorities,Confirmed,Domestic,Chicken,20/06/2017,21/06/2017,,
228748,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Xiaying District,23.242137,120.282777,OIE,Confirmed,Domestic,Duck,19/06/2017,27/06/2017,,
232144,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Chollabuk-do,Imsil-gun,35.661038,127.280806,OIE,Confirmed,Domestic,Chicken,08/06/2017,20/11/2017,,
228480,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Cheju-do,Jeju-si,33.5129,126.5232,OIE,Confirmed,Domestic,Unspecified Bird,05/06/2017,12/06/2017,,
228495,Influenza - Avian,H5N8 HPAI,Africa,Middle Africa,Democratic Republic of the Congo,Orientale,Mahagi-port,2.1401,30.9988,OIE,Confirmed,Domestic,Unspecified Bird,19/05/2017,14/06/2017,,
227584,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Russian Federation,Rostovskaya Oblast,Yevrodon-Yug 5,47.733307,40.381033,OIE,Confirmed,Domestic,Unspecified Bird,21/04/2017,04/05/2017,,
232222,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,China,Hunan Sheng,Hunan Sheng,26.78119,112.49852,National authorities,Confirmed,Domestic,Chicken,15/04/2017,31/08/2017,,
232257,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,China,Yunnan Sheng,Yunnan Sheng,24.58802,98.03842,National authorities,Confirmed,Domestic,Duck,15/04/2017,31/08/2017,,
226753,Influenza - Avian,H5N8 HPAI,Africa,Northern Africa,Egypt,Menia,Telkam,28.2828,30.6366,National authorities,Confirmed,Domestic,Chicken,06/04/2017,09/04/2017,,
225947,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Gro?enkneten,53,8.24,OIE,Confirmed,Domestic,Turkey,27/03/2017,31/03/2017,,
225755,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Guanmiao District,22.8997,120.3327,OIE,Confirmed,Domestic,Chicken,23/03/2017,27/03/2017,,
226054,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Luxor,Akaltia,25.6825,32.63182,National authorities,Confirmed,Domestic,Duck,23/03/2017,24/03/2017,,
227074,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Republic of Korea,Chollanam-do,Jangheung-gun,34.62047,126.98327,OIE,Confirmed,Domestic,Duck,22/03/2017,14/04/2017,,
225667,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Garrel,52.95,8,OIE,Confirmed,Domestic,Turkey,17/03/2017,23/03/2017,,
225645,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Qishan District,22.95508,120.51639,OIE,Confirmed,Domestic,Chicken,13/03/2017,20/03/2017,,
225544,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Garrel,52.95,7.99,OIE,Confirmed,Domestic,Turkey,11/03/2017,17/03/2017,,
225097,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Thueringen,Jena,50.93,11.6,OIE,Confirmed,Wild,Unspecified Bird,09/03/2017,10/03/2017,,
227062,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Republic of Korea,Chollabuk-do,Iksan-si,36.09049,127.00632,OIE,Confirmed,Domestic,Chicken,06/03/2017,14/04/2017,,
225447,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Linnei Township,23.77076,120.58278,OIE,Confirmed,Domestic,Duck,01/03/2017,17/03/2017,,
225448,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Citong Township,23.72965,120.50512,OIE,Confirmed,Domestic,Duck,01/03/2017,17/03/2017,,
224429,Influenza - Avian,H7N9 HPAI,Asia,Eastern Asia,China,Guangdong Sheng,Dongguan city,23.02,113.74,OIE,Confirmed,Domestic,Unspecified Bird,28/02/2017,01/03/2017,,
225274,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kafr El-Shikh,Fowa,31.23177,30.56262,National authorities,Confirmed,Domestic,Duck,28/02/2017,02/03/2017,,
224275,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Pomorskie,Gdansk,54.34274,18.828904,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),20/02/2017,23/02/2017,,
224795,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Sanxing Township,24.699722,121.691722,OIE,Confirmed,Domestic,Duck,20/02/2017,07/03/2017,,
226575,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,KARANGSARI,-7.0351,110.876,National authorities,Confirmed,Domestic,Duck,17/02/2017,17/02/2017,,
224211,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,MONTAUT,43.728191,-0.657196,OIE,Confirmed,Domestic,Duck,15/02/2017,24/02/2017,,
224405,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Pest,Zebeg?ny,47.8031,18.9064,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),15/02/2017,28/02/2017,,
223962,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Soc Trang,My Loi,9.6189,105.7773,OIE,Confirmed,Domestic,Unspecified Bird,14/02/2017,21/02/2017,,
223881,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Zilna,Nizna,49.30684,19.52549,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),13/02/2017,16/02/2017,,
228737,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Chollabuk-do,Jeonju-si,35.87611,127.104124,OIE,Confirmed,Wild,Great Egret (Ardea Alba),07/02/2017,26/06/2017,,
223553,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Plovdiv,Otets Kirilovo,42.384672,25.025119,National authorities,Confirmed,Domestic,Duck,06/02/2017,14/02/2017,,
223978,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Lorraine,SANCHEY,48.173333,6.363889,OIE,Confirmed,Wild,Swan,06/02/2017,17/02/2017,,
224443,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Township,23.7615,120.245,OIE,Confirmed,Domestic,Chicken,03/02/2017,01/03/2017,,
223588,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Suez,Garagos,30.06484,32.6676,National authorities,Confirmed,Domestic,Chicken,02/02/2017,03/02/2017,,
224442,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,23.7479,120.229,OIE,Confirmed,Domestic,Chicken,02/02/2017,01/03/2017,,
223390,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Brandenburg,Neuhardenberg,52.6,14.24,OIE,Confirmed,Domestic,Duck,01/02/2017,03/02/2017,,
226134,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Niederosterreich,Nieder?sterreich,48.36,16.11,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),30/01/2017,06/04/2017,,
224005,Influenza - Avian,H5N8 HPAI,Asia,Western Asia,Israel,Central District,BET HALEWI,32.350819,34.926951,OIE,Confirmed,Domestic,Duck,28/01/2017,16/02/2017,,
223169,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Dolnoslaskie,Goliszow,51.270278,15.983333,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),25/01/2017,01/02/2017,,
222757,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Jihomoravsky,Otrokovice,49.2159,17.5208,OIE,Confirmed,Wild,Mallard,24/01/2017,25/01/2017,,
223057,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Village of Sostis in Rodopi Prefecture,41.1315,25.2788,OIE,Confirmed,Domestic,Unspecified Bird,24/01/2017,27/01/2017,,
223413,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Trnava,Ratnovce,48.550479,17.843756,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),24/01/2017,05/02/2017,,
222924,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Pilling,53.9388,-2.9418,OIE,Confirmed,Domestic,Pheasant,23/01/2017,25/01/2017,,
222930,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Lubuskie,Sulechow,52.0819,15.6326,OIE,Confirmed,Domestic,Unspecified Bird,23/01/2017,26/01/2017,,
223251,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Pazardzhik,Lozen,42.22876,24.15883,National authorities,Confirmed,Domestic,Duck,20/01/2017,24/01/2017,,
223046,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Midi-Pyrenees,BARCUGNAN,43.379722,0.406944,OIE,Confirmed,Wild,Buzzard,19/01/2017,27/01/2017,,
222747,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Vychodocesky,Hradec Kr?lov?,50.4107,16.1671,OIE,Confirmed,Wild,Mallard,16/01/2017,25/01/2017,,
222675,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Midi-Pyrenees,LUBRET SAINT LUC,43.3161,0.3028,OIE,Confirmed,Domestic,Duck,14/01/2017,20/01/2017,,
222410,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Ismailia,Nasr,30.73956,32.24895,National authorities,Confirmed,Domestic,Duck,11/01/2017,12/01/2017,,
222799,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Severomoravsky,Olomouc,49.6026,17.2354,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),11/01/2017,17/01/2017,,
226494,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Japan,Aiti,Nishio-shi,34.86187,137.061758,OIE,Confirmed,Wild,Common Pochard (Aythya Ferina),11/01/2017,18/04/2017,,
221550,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Bauchi,Bauchi,10.249,9.6065,OIE,Confirmed,Domestic,Chicken,10/01/2017,06/02/2017,,
221999,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,Sainte-Foy,43.938056,-0.331111,OIE,Confirmed,Domestic,Unspecified Bird,09/01/2017,13/01/2017,,
226489,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Japan,Iwate,Hanamaki-shi,39.388582,141.116857,OIE,Confirmed,Wild,Anatidae (Unidentified),05/01/2017,18/04/2017,,
222310,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Grado,45.7,13.44,OIE,Confirmed,Wild,Eurasian Wigeon (Anas Penelope),03/01/2017,11/01/2017,,
223215,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Bulgaria,Burgas,Dam Prohod,42.27051,27.14353,National authorities,Confirmed,Domestic,Goose,03/01/2017,05/01/2017,,
224314,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Csongrad,Derekegyh?za,46.5795,20.3489,OIE,Confirmed,Domestic,Unspecified Bird,02/01/2017,24/02/2017,,
221942,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Midi-Pyrenees,L?ISLE DE NOE,43.585031,0.414434,OIE,Confirmed,Domestic,Duck,30/12/2016,09/01/2017,,
222730,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Croatia,Sisak-moslavina,Muzilovcica,45.367,16.787,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),29/12/2016,24/01/2017,,
226482,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Japan,Aomori,Towada-shi,40.612702,141.205911,OIE,Confirmed,Wild,Whooper Swan,29/12/2016,18/04/2017,,
221526,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,BUNGURSARI,-7.300657,108.162,FAO Field Officer,Confirmed,Domestic,Chicken,28/12/2016,28/12/2016,,
221930,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Midi-Pyrenees,MONLEZUN D?ARMAGNAC,43.824043,-0.145522,OIE,Confirmed,Domestic,Duck,27/12/2016,09/01/2017,,
221690,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Abbotsbury,50.653223,-2.601845,OIE,Confirmed,Wild,Swan,26/12/2016,09/01/2017,,
227564,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,Yeoju-si,37.340505,127.566063,OIE,Confirmed,Domestic,Chicken,24/12/2016,04/05/2017,,
222055,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Rheinland-Pfalz,Koblenz,50.33,7.59,OIE,Confirmed,Wild,Wild Duck,22/12/2016,09/01/2017,,
227529,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,Eumseong-gun,37.007666,127.469252,OIE,Confirmed,Domestic,Chicken,20/12/2016,04/05/2017,,
222306,Influenza - Avian,H5N8 HPAI,Europe,Southern Europe,Serbia,Severno-backi,Ludo?ko jezero,46.06635,19.82952,OIE,Confirmed,Wild,Mute Swan  (Cygnus Olor),16/12/2016,11/01/2017,,
221657,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Soltvadkert,46.569808,19.437804,OIE,Confirmed,Domestic,Unspecified Bird,12/12/2016,29/12/2016,,
226410,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Japan,Niigata,Agano-shi,37.834495,139.225991,OIE,Confirmed,Wild,Tundra Swan,11/12/2016,18/04/2017,,
220483,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunmajsa,46.4611,19.7117,OIE,Confirmed,Domestic,Duck,07/12/2016,14/12/2016,,
220775,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,J?szszentl?szl?,46.5739,19.74,OIE,Confirmed,Domestic,Duck,07/12/2016,15/12/2016,,
220911,Influenza - Avian,H5N8 HPAI,Asia,Southern Asia,Iran  (Islamic Republic of),Mazandaran,Miankale wetlan,36.8753,53.5456,OIE,Confirmed,Wild,Greater Flamingo (Phoenicopterus Roseus),07/12/2016,18/12/2016,,
227406,Influenza - Avian,H5N6 HPAI,Asia,Eastern Asia,Republic of Korea,Chollanam-do,Naju-si,34.898972,126.546291,OIE,Confirmed,Domestic,Duck,07/12/2016,04/05/2017,,
220425,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Bugac,46.6317,19.6031,OIE,Confirmed,Domestic,Goose,01/12/2016,13/12/2016,,
219825,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Hamburg,Hamburg,53.59,9.93,OIE,Confirmed,Domestic,Unspecified Bird,27/11/2016,29/11/2016,,
220088,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Nordrhein-Westfalen,Soest,51.47,8.18,OIE,Confirmed,Wild,Wild Duck,25/11/2016,02/12/2016,,
220166,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Cs?lyosp?los,46.4027,19.8342,OIE,Confirmed,Domestic,Goose,24/11/2016,07/12/2016,,
220412,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Sweden,Kalmar Laen,Degerhamn,56.357032,16.419598,OIE,Confirmed,Wild,Herring Gull,23/11/2016,12/12/2016,,
221992,Influenza - Avian,H5N8 HPAI,Asia,Southern Asia,India,Kerala,Ambalappuzha South,9.49508,76.40282,OIE,Confirmed,Domestic,Unspecified Bird,23/11/2016,12/01/2017,,
220062,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Cs?lyosp?los,46.4364,19.8333,OIE,Confirmed,Domestic,Duck,22/11/2016,06/12/2016,,
219119,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Switzerland,Thurgau,Lake Constance,47.66,9.14,OIE,Confirmed,Wild,Great Crested Grebe,14/11/2016,16/11/2016,,
219427,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Switzerland,Bern,Bielersee,47.13,7.22,OIE,Confirmed,Wild,Gull,14/11/2016,22/11/2016,,
219667,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Vorpommern-R?gen,54.42,13.22,OIE,Confirmed,Wild,Unspecified Bird,13/11/2016,25/11/2016,,
219850,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Austria,Vorarlberg,Lake Constance,47.51,9.65,OIE,Confirmed,Wild,Buzzard,07/11/2016,01/12/2016,,
219917,Influenza - Avian,H7N2 LPAI,Africa,Southern Africa,South Africa,Western Cape,LPAI_H7N2_2016_002,-33.5,22.8,OIE,Confirmed,Domestic,Ostrich,01/11/2016,29/11/2016,,
221503,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,KARYA MAKMUR,-1.8878,106.064,FAO Field Officer,Confirmed,Domestic,Chicken,22/10/2016,22/10/2016,,
221975,Influenza - Avian,H5N8 HPAI,Asia,Southern Asia,India,Kerala,Cheruthana,9.49508,76.40282,OIE,Confirmed,Domestic,Unspecified Bird,22/10/2016,12/01/2017,,
218622,Influenza - Avian,H7N1 HPAI,Africa,Northern Africa,Algeria,Ghardaia,Sabkhat el Malah,31.257,2.8246,OIE,Confirmed,Wild,Common Ringed Plover,20/10/2016,02/11/2016,,
221498,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Timur,KEMBANGBAHU,-7.1769,112.345,FAO Field Officer,Confirmed,Domestic,Chicken,19/10/2016,19/10/2016,,
217625,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Ghana,Greater Accra,Santa Maria,5.59971,-0.27262,OIE,Confirmed,Domestic,Unspecified Bird,25/09/2016,08/10/2016,,
217086,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,AIR ITAM,-2.2214,106.191,National authorities,Confirmed,Domestic,Duck,12/08/2016,12/08/2016,,
216691,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Kalimantan Tengah,TERUSAN KARYA,-3.057394,114.304,National authorities,Confirmed,Domestic,Chicken,28/07/2016,28/07/2016,,
215000,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Cairo,Banha,30.125164,31.339166,National authorities,Confirmed,Domestic,Chicken,10/07/2016,12/07/2016,,
214647,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Xinhua District,23.0136,120.316,OIE,Confirmed,Domestic,Goose,01/07/2016,22/07/2016,,
216664,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,PUNGGELAN,-7.337251,109.588,National authorities,Confirmed,Domestic,Chicken,24/05/2016,24/05/2016,,
212682,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kalyoubia,Shebeen,30.297469,31.313835,National authorities,Confirmed,Domestic,Duck,23/05/2016,25/05/2016,,
213175,Influenza - Avian,H5N1 HPAI,Africa,Middle Africa,Cameroon,Sud,Ebolowa,2.938417,11.16227,FAO Field Officer,Confirmed,Domestic,Chicken,21/05/2016,12/06/2016,,
211991,Influenza - Avian,H7N7 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Ferrara,44.727647,11.857355,OIE,Confirmed,Domestic,Chicken,29/04/2016,02/05/2016,,
216652,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Selatan,TANETE,-3.944347,119.785,National authorities,Confirmed,Domestic,Chicken,17/04/2016,17/04/2016,,
216650,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Selatan,DUAMPANUA,-3.834666,119.791,National authorities,Confirmed,Domestic,Duck,14/04/2016,14/04/2016,,
216612,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,BALONGAN,-6.356175,108.374,National authorities,Confirmed,Domestic,Chicken,05/04/2016,05/04/2016,,
211777,Influenza - Avian,H7N3 HPAI,Americas,Central America,Mexico,Puebla,Acultzingo,18.715895,-97.306,OIE,Confirmed,Domestic,Unspecified Bird,23/03/2016,08/04/2016,,
216784,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,KARANGWARU,-7.775319,110.367,National authorities,Confirmed,Domestic,Chicken,15/03/2016,15/03/2016,,
214915,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,C?te d'Ivoire,District autonome de Abidjan,Marcory main market,5.299354,-3.975179,OIE,Confirmed,Domestic,Guinea Fowl,12/03/2016,27/07/2016,,
211498,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Kano,Madobi,11.9166,8.2852,OIE,Confirmed,Domestic,Chicken,10/03/2016,20/03/2016,,
211499,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Sokoto,Dange,12.9057,5.3396,OIE,Confirmed,Domestic,Chicken,10/03/2016,20/03/2016,,
211124,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Plateau,Jos,9.94379,8.89447,OIE,Confirmed,Domestic,Chicken,01/03/2016,07/03/2016,,
211088,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Plateau,Jos,9.89944,8.88723,OIE,Confirmed,Domestic,Chicken,29/02/2016,04/03/2016,,
211085,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Kano,Kumbotso,11.9311,8.4784,OIE,Confirmed,Domestic,Chicken,27/02/2016,04/03/2016,,
210959,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Kano,Kumbotso,11.9289,8.4725,OIE,Confirmed,Domestic,Chicken,26/02/2016,29/02/2016,,
210950,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Suhag,Nossir,26.547103,31.685399,National authorities,Confirmed,Domestic,Chicken,24/02/2016,26/02/2016,,
211996,Influenza - Avian,H5N2 LPAI,Africa,Southern Africa,South Africa,Western Cape,LPAI_2014_H5N2_051,-34.1,22,OIE,Confirmed,Domestic,Ostrich,18/02/2016,03/05/2016,,
210430,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Plateau,Rantya,9.88797,8.86548,OIE,Confirmed,Domestic,Chicken,02/02/2016,08/02/2016,,
212121,Influenza - Avian,H7N9 LPAI,Asia,Eastern Asia,China,Zhejiang Sheng,Zhejiang Sheng,30.81458,120.01959,National authorities,Confirmed,Domestic,Chicken,31/01/2016,21/04/2016,,
211887,Influenza - Avian,H5N1 HPAI,Asia,Western Asia,Iraq,Qadissiya,Al-badiar,31.78333,45.732833,OIE,Confirmed,Domestic,Unspecified Bird,25/01/2016,25/04/2016,,
209831,Influenza - Avian,H7N8 LPAI,Americas,Northern America,United States of America,Indiana,Dubois County 5,38.404,-86.883,OIE,Confirmed,Domestic,Turkey,16/01/2016,19/01/2016,,
216717,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,TANJUNG,-6.48125,107.874,National authorities,Confirmed,Domestic,Chicken,31/12/2015,31/12/2015,,
